Person,1999,2000,2001,2002,2003,2004,2005,2006,2007
2120732002,has job,no job,has job,has job,no job,no job,no job,has job,has job
2120732001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2120800001,no job,no job,no job,has job,has job,has job,has job,has job,has job
2121000001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2121000002,has job,has job,has job,has job,has job,has job,has job,has job,has job
2121000005,no job,no job,no job,has job,has job,has job,has job,has job,has job
2121011005,no job,no job,no job,no job,has job,has job,has job,has job,has job
2121100001,no job,no job,no job,no job,no job,no job,has job,has job,has job
2121100021,has job,has job,has job,has job,has job,has job,has job,has job,has job
2121100022,no job,no job,has job,has job,has job,has job,has job,has job,has job
2121300001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2121300002,has job,has job,has job,has job,has job,has job,has job,has job,has job
2121300006,no job,no job,no job,no job,has job,has job,has job,has job,has job
2121300007,no job,no job,no job,no job,has job,has job,has job,has job,has job
2121331002,has job,has job,has job,has job,has job,has job,has job,has job,has job
2121400001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2121400003,no job,no job,no job,no job,no job,no job,no job,no job,has job
2121500001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2121500003,has job,has job,no job,has job,has job,has job,has job,has job,has job
2121500007,no job,no job,no job,has job,has job,has job,has job,has job,has job
2121500022,no job,no job,no job,no job,has job,has job,no job,no job,no job
2121500021,has job,has job,has job,has job,has job,has job,has job,has job,has job
2121600002,no job,no job,no job,no job,no job,no job,has job,has job,has job
2121600006,has job,no job,no job,no job,no job,no job,no job,no job,no job
2121700001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2121700002,has job,has job,no job,no job,no job,no job,no job,no job,no job
2121700004,has job,has job,has job,has job,has job,has job,has job,has job,has job
2121700005,has job,has job,has job,has job,has job,has job,has job,has job,has job
2121700006,has job,has job,has job,has job,has job,has job,has job,has job,has job
2121700007,no job,has job,has job,has job,has job,has job,has job,has job,has job
2121700008,no job,has job,has job,has job,no job,has job,has job,has job,has job
2121731001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2121800001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2121800002,has job,has job,has job,has job,has job,has job,has job,has job,has job
2121831002,has job,has job,has job,has job,has job,has job,has job,has job,has job
2121831001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2121832002,no job,no job,no job,no job,no job,no job,has job,has job,no job
2121832003,no job,no job,no job,no job,no job,no job,no job,has job,has job
2121832001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2130200001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2130200002,no job,no job,no job,no job,no job,no job,no job,no job,has job
2130200031,no job,no job,no job,no job,no job,has job,has job,has job,has job
2130300001,has job,has job,has job,no job,no job,has job,has job,has job,has job
2130300002,has job,has job,has job,has job,has job,has job,has job,has job,has job
2130300006,no job,no job,no job,no job,no job,no job,no job,no job,has job
2130800004,has job,has job,has job,has job,has job,no job,no job,no job,no job
2130900004,has job,has job,has job,has job,has job,has job,has job,has job,has job
2130900007,has job,has job,has job,has job,has job,has job,has job,has job,has job
2130911002,has job,has job,has job,has job,has job,has job,has job,has job,has job
2130911001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2130911004,has job,has job,has job,no job,no job,no job,no job,no job,no job
2130911003,no job,no job,no job,no job,no job,has job,has job,has job,has job
2130911005,has job,has job,has job,has job,has job,has job,has job,has job,has job
2131000001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2131000002,has job,has job,has job,has job,has job,has job,has job,has job,has job
21310000021,no job,no job,no job,no job,no job,no job,no job,no job,has job
21310000022,no job,no job,no job,no job,no job,has job,has job,has job,has job
21310000023,no job,no job,has job,has job,no job,no job,no job,no job,has job
2131031001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2131031002,has job,has job,has job,has job,has job,has job,has job,has job,has job
2131032002,has job,has job,has job,has job,has job,has job,has job,has job,has job
2131032001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2131033001,has job,has job,has job,has job,no job,has job,has job,has job,has job
2131034003,has job,has job,has job,has job,has job,has job,has job,has job,6
2131034007,no job,no job,no job,no job,no job,has job,has job,no job,6
2131035001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2131100031,has job,has job,has job,has job,has job,has job,has job,has job,has job
2131100032,no job,no job,no job,has job,has job,has job,no job,no job,no job
2131200002,no job,no job,has job,has job,has job,has job,has job,has job,has job
2131500002,has job,has job,has job,has job,has job,has job,has job,has job,has job
2131900001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2132000001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2132000003,has job,has job,has job,has job,has job,has job,has job,has job,has job
2132000004,has job,has job,has job,no job,no job,has job,has job,has job,has job
2140100001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2140100002,has job,has job,no job,no job,no job,has job,has job,has job,has job
2140132001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2140132006,no job,has job,no job,no job,no job,no job,has job,has job,has job
2140132002,has job,has job,has job,has job,has job,has job,has job,has job,has job
2140200001,has job,has job,has job,has job,has job,has job,has job,no job,no job
2140200003,has job,has job,has job,has job,has job,has job,has job,has job,has job
2140231001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2140231002,has job,has job,has job,has job,has job,has job,has job,has job,has job
2140300003,has job,has job,no job,has job,has job,has job,has job,has job,has job
2140300004,has job,has job,has job,has job,has job,has job,has job,has job,has job
2140300005,has job,has job,has job,has job,has job,has job,has job,has job,has job
2140300006,no job,no job,no job,no job,no job,no job,has job,has job,no job
2140300007,no job,no job,no job,no job,no job,no job,has job,has job,has job
2140400001,has job,has job,has job,has job,has job,has job,has job,no job,no job
2140400003,has job,has job,has job,has job,has job,has job,has job,has job,has job
2140400004,no job,no job,no job,no job,no job,has job,has job,has job,has job
2140500002,has job,has job,has job,has job,has job,has job,has job,has job,has job
2140500003,has job,has job,has job,has job,has job,has job,has job,has job,has job
2140500012,has job,has job,has job,has job,has job,has job,has job,has job,has job
2140500011,has job,has job,has job,has job,no job,has job,has job,has job,has job
2140700001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2140700002,has job,has job,has job,has job,has job,has job,has job,has job,has job
2140800001,no job,no job,has job,has job,has job,has job,has job,has job,has job
2140800003,has job,has job,has job,has job,has job,has job,has job,has job,has job
2140800006,no job,no job,no job,no job,has job,has job,has job,has job,has job
2140800007,no job,no job,no job,no job,no job,has job,has job,has job,has job
2140800008,no job,no job,no job,no job,no job,no job,no job,has job,has job
2140800009,no job,no job,no job,no job,no job,no job,has job,has job,has job
21408000010,no job,no job,no job,no job,no job,no job,has job,has job,has job
2141200003,has job,has job,has job,has job,has job,has job,has job,has job,has job
2141200004,no job,no job,no job,no job,no job,has job,has job,has job,has job
2141200021,has job,has job,has job,has job,has job,has job,has job,has job,has job
2141300001,has job,has job,has job,has job,no job,no job,no job,no job,no job
2141300002,no job,has job,has job,has job,has job,has job,has job,has job,has job
2141300003,no job,no job,no job,has job,has job,has job,has job,has job,has job
2141400001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2141400002,has job,has job,has job,has job,has job,has job,has job,has job,has job
2141400031,has job,has job,has job,has job,has job,has job,has job,has job,has job
2141400032,has job,has job,has job,has job,has job,has job,has job,has job,has job
2141400062,no job,no job,has job,has job,has job,has job,has job,has job,has job
2141400061,has job,has job,has job,has job,has job,has job,has job,has job,has job
2141400072,no job,no job,no job,no job,has job,has job,has job,has job,has job
2141400071,no job,no job,no job,no job,has job,has job,has job,has job,has job
2141431002,has job,has job,has job,has job,has job,has job,has job,has job,has job
2141431001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2141432001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2141432002,no job,no job,no job,no job,has job,has job,has job,has job,has job
2141500001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2141500002,has job,has job,has job,has job,has job,has job,has job,has job,has job
2141500004,has job,has job,has job,has job,has job,has job,has job,has job,has job
2141500005,has job,has job,has job,has job,has job,has job,has job,has job,has job
2141511001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2141511002,no job,no job,no job,no job,has job,has job,has job,has job,no job
2141700003,has job,has job,has job,has job,has job,has job,has job,has job,has job
2141732001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2141900002,has job,has job,has job,has job,has job,has job,has job,has job,has job
2141900005,has job,has job,has job,has job,has job,has job,has job,has job,has job
2150200004,has job,has job,has job,has job,has job,has job,has job,has job,has job
2150200005,has job,has job,has job,has job,has job,has job,has job,has job,has job
2150200007,has job,has job,has job,has job,has job,has job,has job,has job,has job
2150231002,has job,has job,has job,has job,has job,has job,has job,has job,has job
2150231001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2150300002,has job,has job,has job,has job,has job,has job,has job,has job,has job
2150300006,has job,has job,has job,has job,has job,has job,has job,has job,has job
2150300041,has job,has job,has job,has job,has job,has job,has job,has job,has job
2150400002,has job,has job,has job,has job,has job,has job,has job,has job,has job
2150400005,no job,no job,no job,no job,has job,has job,has job,has job,has job
2150500001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2150500002,has job,has job,has job,has job,has job,has job,has job,has job,has job
2150600031,has job,has job,has job,has job,has job,has job,has job,has job,has job
2150600032,has job,has job,has job,has job,has job,has job,has job,has job,has job
2150900002,has job,has job,has job,has job,has job,has job,has job,has job,has job
2150900003,has job,has job,has job,has job,has job,has job,has job,has job,has job
2151000008,has job,has job,has job,has job,has job,has job,has job,has job,has job
2151031005,has job,has job,has job,no job,no job,no job,no job,no job,no job
21511000010,no job,no job,no job,no job,no job,no job,has job,has job,has job
21511000011,no job,no job,no job,no job,no job,no job,has job,has job,has job
2151300002,has job,has job,has job,has job,has job,has job,has job,has job,has job
2151300003,has job,has job,has job,has job,has job,has job,has job,has job,has job
2151300004,no job,no job,no job,no job,has job,has job,has job,no job,has job
2151300005,no job,no job,no job,no job,no job,no job,has job,has job,has job
2151311004,no job,has job,has job,has job,has job,has job,has job,has job,has job
2151311005,has job,has job,has job,has job,has job,has job,has job,has job,has job
2151331002,no job,no job,no job,no job,no job,has job,has job,has job,has job
2151331001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2151400001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2151400002,has job,has job,has job,has job,has job,has job,has job,has job,has job
2151400031,has job,has job,has job,has job,has job,has job,has job,has job,has job
2151400032,no job,no job,no job,has job,no job,no job,no job,no job,no job
2151500031,no job,no job,no job,no job,no job,no job,no job,no job,has job
2151500051,has job,has job,has job,has job,has job,has job,has job,has job,has job
2151500052,has job,has job,has job,has job,has job,has job,has job,has job,has job
2151531001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2151600001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2151600002,no job,no job,no job,no job,no job,no job,no job,no job,has job
2151600003,no job,no job,no job,no job,no job,no job,has job,has job,has job
2151600004,no job,no job,no job,no job,no job,no job,no job,no job,has job
2151600005,no job,no job,no job,no job,no job,has job,has job,has job,has job
2151700001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2151700002,has job,has job,has job,has job,has job,has job,has job,has job,has job
2151700061,no job,no job,no job,no job,no job,no job,has job,has job,has job
2151800001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2151800002,has job,has job,has job,has job,has job,has job,has job,has job,has job
2151800005,has job,has job,has job,has job,has job,has job,has job,has job,has job
2151832001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2152000001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2152000002,has job,has job,has job,has job,has job,has job,has job,has job,has job
2152000005,no job,no job,no job,no job,no job,has job,has job,has job,has job
2152000008,has job,has job,has job,has job,has job,has job,has job,has job,has job
2152000045,has job,has job,has job,has job,has job,has job,has job,has job,has job
2152000062,has job,has job,has job,has job,has job,has job,has job,has job,has job
2152000061,has job,has job,has job,has job,has job,has job,has job,has job,has job
2152031001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2152031002,has job,has job,has job,no job,has job,no job,no job,no job,no job
2160200001,has job,has job,no job,no job,no job,no job,no job,no job,no job
2160200002,has job,has job,has job,has job,has job,has job,has job,has job,no job
2160200004,has job,has job,has job,has job,has job,has job,has job,has job,no job
2160500001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2160500002,has job,has job,has job,has job,has job,has job,has job,has job,has job
2160500031,has job,has job,has job,has job,no job,has job,has job,has job,has job
2160531001,no job,has job,has job,has job,has job,has job,has job,has job,has job
2160900004,has job,has job,has job,has job,has job,has job,has job,has job,has job
2160900005,no job,no job,no job,no job,no job,no job,has job,has job,no job
2161400001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2161400003,has job,has job,has job,has job,no job,no job,has job,has job,has job
2161400005,no job,no job,no job,no job,no job,no job,has job,has job,has job
2161600002,has job,has job,has job,has job,has job,has job,has job,has job,has job
2161600004,no job,no job,no job,no job,has job,has job,has job,has job,has job
2161600005,has job,has job,has job,has job,has job,has job,has job,has job,has job
2161600006,no job,no job,no job,no job,no job,no job,no job,no job,has job
2161600031,has job,has job,has job,has job,has job,has job,has job,has job,has job
2161600032,no job,no job,has job,has job,has job,has job,has job,has job,has job
2161800008,has job,has job,has job,has job,has job,has job,has job,has job,has job
2161800009,has job,has job,has job,has job,has job,no job,no job,has job,has job
21618000014,has job,has job,has job,has job,has job,has job,has job,has job,has job
2162000001,no job,has job,has job,has job,has job,has job,no job,has job,has job
21620000011,has job,has job,has job,has job,has job,has job,has job,has job,has job
2170200001,has job,has job,no job,no job,no job,no job,no job,no job,no job
2170200002,has job,has job,has job,has job,has job,has job,has job,has job,has job
2170300001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2170300002,has job,has job,has job,has job,has job,has job,has job,has job,has job
2170331002,has job,has job,has job,has job,has job,has job,has job,has job,has job
2170331001,has job,has job,has job,has job,has job,has job,has job,has job,no job
2170400007,no job,no job,no job,no job,no job,no job,no job,no job,has job
21704000014,has job,has job,has job,has job,has job,has job,has job,has job,has job
2170431001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2170431002,has job,has job,has job,has job,has job,has job,has job,has job,has job
2170432002,has job,has job,has job,has job,no job,no job,no job,no job,no job
2170700001,has job,has job,no job,no job,no job,no job,no job,no job,no job
2170700007,has job,has job,has job,has job,has job,has job,has job,has job,has job
21707000011,no job,no job,no job,has job,has job,has job,has job,has job,has job
2170700031,has job,has job,has job,has job,has job,has job,has job,has job,has job
2170700032,has job,has job,has job,has job,has job,has job,no job,has job,has job
2170700045,no job,no job,has job,has job,has job,has job,has job,has job,has job
2170700043,has job,has job,has job,has job,no job,no job,no job,no job,has job
2170700052,has job,has job,has job,has job,has job,has job,has job,has job,has job
2170700051,has job,has job,has job,has job,has job,has job,has job,has job,has job
2170731002,has job,has job,has job,has job,has job,has job,has job,has job,has job
2170731001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2170800021,has job,has job,has job,has job,has job,has job,has job,has job,has job
2170800022,has job,has job,has job,has job,has job,has job,has job,has job,has job
2170800032,has job,has job,has job,has job,has job,has job,has job,has job,has job
2170800041,no job,no job,no job,has job,has job,has job,has job,has job,has job
2170911003,no job,has job,has job,has job,has job,has job,has job,has job,has job
2171000001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2171000002,has job,has job,has job,no job,no job,no job,no job,no job,no job
2171000003,no job,no job,no job,no job,has job,has job,has job,has job,has job
2171000041,no job,no job,no job,no job,no job,no job,no job,no job,has job
2171000042,no job,has job,has job,no job,no job,no job,no job,no job,no job
2171100001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2171100003,no job,no job,no job,no job,no job,no job,has job,has job,has job
2171300061,no job,no job,has job,has job,has job,has job,has job,has job,has job
2171311001,has job,has job,has job,has job,has job,no job,no job,no job,no job
2171311004,no job,no job,no job,no job,no job,has job,has job,has job,has job
2171311002,has job,no job,no job,no job,has job,has job,no job,has job,has job
2171311005,has job,no job,has job,has job,has job,has job,has job,has job,has job
2171400001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2171400005,has job,has job,no job,no job,no job,no job,has job,no job,no job
2171400006,has job,has job,has job,has job,has job,has job,has job,has job,has job
2171400042,no job,no job,no job,no job,no job,no job,no job,has job,has job
2171400041,no job,no job,no job,no job,no job,no job,no job,no job,has job
2171600002,has job,has job,has job,has job,has job,has job,has job,has job,has job
2171600003,no job,no job,no job,no job,no job,has job,has job,has job,has job
2171600042,no job,no job,no job,no job,has job,has job,has job,has job,has job
2171600041,no job,no job,no job,no job,no job,no job,has job,has job,has job
2171700001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2171731001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2171731002,has job,has job,has job,has job,has job,has job,has job,has job,has job
2171731003,no job,no job,no job,no job,no job,no job,no job,has job,has job
2171900001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2171900002,no job,no job,no job,no job,no job,no job,has job,no job,has job
2171900005,has job,has job,has job,has job,has job,has job,has job,has job,has job
2171900006,no job,no job,no job,no job,has job,has job,has job,has job,has job
2171931002,no job,no job,no job,has job,has job,has job,has job,has job,has job
2171931001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2172000002,has job,has job,has job,has job,has job,has job,has job,has job,has job
2172000003,no job,no job,no job,no job,no job,has job,has job,has job,has job
2172000004,has job,has job,has job,has job,has job,has job,has job,has job,has job
2180131001,no job,no job,no job,no job,no job,no job,has job,has job,6
2180131003,no job,no job,no job,no job,no job,no job,no job,has job,6
2180211002,has job,has job,has job,has job,has job,has job,has job,has job,6
2180211001,has job,has job,has job,has job,has job,has job,has job,has job,6
2180300003,no job,no job,no job,no job,no job,no job,no job,no job,6
2180300004,no job,no job,no job,no job,no job,no job,has job,has job,no job
2180311001,has job,has job,has job,has job,has job,has job,has job,has job,6
2180311002,no job,has job,has job,has job,has job,no job,no job,has job,6
2180400002,has job,has job,has job,has job,has job,has job,has job,has job,6
2180400004,no job,no job,has job,has job,has job,has job,no job,no job,6
2180400006,no job,no job,no job,no job,has job,has job,has job,has job,6
2180431002,has job,has job,has job,has job,has job,has job,has job,has job,6
2180431001,no job,has job,has job,has job,has job,has job,has job,has job,6
2180500002,has job,has job,has job,has job,has job,has job,has job,has job,6
2180500003,has job,has job,has job,has job,has job,has job,has job,has job,6
2180600001,has job,has job,has job,has job,has job,has job,has job,has job,6
2180600002,has job,has job,has job,has job,has job,has job,has job,has job,6
2180700003,no job,no job,no job,no job,no job,no job,no job,has job,6
2180800001,has job,has job,has job,has job,has job,has job,has job,has job,6
2180800002,no job,no job,no job,has job,has job,has job,has job,has job,6
2180900002,has job,has job,has job,has job,has job,has job,has job,has job,6
2180900003,no job,no job,no job,no job,no job,no job,has job,has job,6
2180900004,no job,no job,no job,no job,no job,no job,no job,no job,6
2180900005,no job,no job,no job,no job,no job,no job,no job,no job,6
2181000001,has job,has job,has job,has job,has job,has job,has job,has job,6
2181000002,has job,has job,has job,has job,has job,has job,has job,has job,6
2181100004,no job,has job,has job,has job,has job,has job,has job,has job,no job
2181100005,no job,no job,no job,no job,no job,no job,no job,has job,6
2181100008,no job,no job,no job,no job,no job,has job,has job,has job,6
2181100023,no job,no job,no job,no job,has job,has job,has job,has job,6
2181100024,no job,no job,no job,no job,no job,no job,no job,has job,6
2181200001,has job,has job,has job,has job,has job,has job,has job,has job,6
2181200035,no job,no job,no job,no job,no job,no job,has job,has job,6
2181200034,no job,no job,no job,no job,no job,no job,has job,has job,6
2181300001,has job,has job,has job,has job,has job,has job,has job,has job,6
2181300003,no job,no job,no job,no job,no job,no job,no job,has job,6
2181300004,no job,no job,no job,no job,no job,no job,has job,has job,no job
2181400001,has job,has job,has job,has job,has job,has job,has job,has job,6
2181400004,no job,no job,no job,no job,no job,has job,has job,has job,6
2181400005,no job,no job,no job,no job,no job,has job,has job,has job,6
2181400008,no job,no job,has job,has job,has job,has job,has job,has job,no job
2181500001,has job,has job,has job,has job,has job,has job,has job,has job,6
2181500002,has job,has job,has job,has job,has job,has job,has job,has job,no job
2181511002,has job,has job,has job,has job,has job,has job,has job,has job,6
2181511001,has job,has job,has job,has job,has job,has job,has job,has job,6
2181600002,has job,no job,has job,has job,has job,has job,has job,has job,6
2181600006,no job,no job,no job,no job,has job,has job,has job,has job,6
2181611002,has job,has job,has job,has job,has job,has job,has job,has job,6
2181631002,has job,has job,has job,has job,has job,has job,has job,has job,6
2181700009,no job,no job,no job,no job,no job,no job,no job,has job,6
2181700071,no job,no job,no job,no job,has job,has job,has job,has job,has job
2181700081,no job,no job,no job,has job,has job,has job,has job,has job,has job
2181700084,no job,no job,no job,no job,no job,no job,no job,has job,no job
2181711001,has job,has job,has job,has job,has job,has job,has job,has job,6
2181711002,has job,has job,has job,has job,has job,has job,has job,has job,6
2181731005,has job,has job,has job,has job,has job,no job,no job,no job,6
2181731006,has job,has job,has job,has job,has job,has job,has job,has job,6
2181732007,no job,no job,has job,has job,has job,no job,has job,has job,has job
2181732008,has job,has job,has job,has job,has job,has job,has job,has job,has job
2181800001,has job,has job,has job,has job,has job,has job,has job,has job,6
2181800002,has job,has job,has job,has job,has job,has job,has job,has job,6
2181800008,no job,has job,has job,has job,has job,has job,has job,has job,6
21818000010,has job,has job,has job,has job,has job,has job,has job,has job,6
2181900001,has job,has job,has job,has job,has job,has job,has job,has job,6
2181900003,has job,has job,has job,has job,has job,has job,has job,has job,6
2181900004,no job,no job,has job,has job,has job,has job,has job,has job,6
2190100001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2190200001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2190200002,has job,has job,has job,has job,has job,has job,has job,no job,no job
2190200041,has job,has job,has job,has job,has job,has job,has job,has job,has job
2190200051,has job,has job,has job,has job,has job,has job,has job,has job,has job
2190200052,has job,has job,has job,no job,no job,no job,no job,no job,no job
2190200061,has job,has job,has job,has job,has job,has job,has job,has job,has job
2190231003,has job,has job,has job,has job,has job,has job,has job,has job,has job
2190231004,has job,has job,has job,has job,has job,has job,has job,has job,has job
2190311001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2190311002,has job,has job,has job,has job,has job,has job,has job,has job,has job
2190500002,has job,has job,has job,has job,has job,has job,has job,no job,no job
2190500081,no job,no job,no job,no job,no job,no job,has job,has job,has job
2190500082,has job,has job,has job,has job,has job,has job,has job,has job,has job
2190531001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2190531002,no job,no job,no job,no job,no job,no job,no job,no job,has job
2190600001,has job,has job,has job,has job,has job,has job,has job,no job,no job
2190600002,has job,has job,no job,no job,no job,no job,no job,no job,no job
2190631002,has job,has job,has job,has job,has job,has job,has job,has job,has job
2190631001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2190700002,no job,no job,no job,no job,has job,has job,has job,has job,has job
2190731001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2190731002,no job,no job,no job,no job,no job,no job,no job,no job,has job
2190800001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2190831001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2190900031,no job,no job,has job,has job,has job,has job,has job,no job,has job
2190900032,no job,no job,no job,no job,no job,no job,no job,no job,has job
2191000003,has job,has job,has job,has job,has job,has job,has job,has job,has job
2191000004,has job,has job,has job,has job,has job,has job,has job,has job,has job
2191000005,no job,no job,no job,no job,no job,no job,no job,has job,has job
2191100001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2191100002,no job,no job,no job,no job,has job,has job,has job,has job,has job
2191200001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2191200007,has job,has job,has job,has job,has job,has job,has job,has job,has job
21912000014,no job,has job,has job,has job,has job,has job,has job,has job,has job
2191200051,has job,has job,has job,has job,has job,has job,has job,has job,has job
2191200062,has job,has job,has job,has job,has job,has job,has job,has job,has job
2191200061,has job,has job,has job,has job,has job,has job,has job,has job,has job
2191300001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2191300002,has job,has job,has job,has job,has job,has job,has job,has job,has job
2191300004,has job,has job,has job,has job,has job,has job,has job,has job,has job
2191400003,has job,has job,has job,has job,has job,has job,no job,no job,no job
2191400004,no job,no job,no job,no job,no job,no job,has job,has job,has job
2191400006,has job,has job,has job,has job,has job,has job,has job,has job,has job
2191400021,has job,has job,has job,has job,has job,has job,no job,no job,no job
2191400022,no job,no job,has job,has job,has job,has job,has job,has job,has job
2191500001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2191500002,has job,has job,has job,has job,has job,has job,has job,has job,has job
2191500003,no job,no job,no job,no job,has job,has job,no job,no job,has job
2191600001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2191631003,no job,has job,has job,has job,has job,has job,has job,has job,has job
2191700001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2191700006,no job,no job,no job,no job,no job,no job,no job,has job,has job
2191700043,no job,no job,has job,has job,has job,no job,no job,no job,no job
2191800001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2191800003,no job,no job,no job,no job,has job,has job,has job,has job,has job
2191900001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2191900002,has job,has job,has job,has job,has job,has job,has job,has job,has job
2191900004,has job,has job,has job,has job,has job,has job,has job,has job,has job
2191900007,has job,has job,has job,has job,has job,has job,has job,has job,has job
2191931002,has job,has job,has job,has job,has job,has job,has job,has job,has job
2191931001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2192000001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2192000002,has job,has job,has job,has job,has job,has job,has job,has job,has job
2192100001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2192100002,has job,has job,has job,has job,has job,has job,has job,has job,has job
2192100031,no job,no job,no job,no job,no job,no job,has job,has job,has job
2192200005,has job,has job,has job,has job,has job,has job,has job,has job,has job
2192200006,has job,has job,has job,has job,has job,has job,has job,has job,has job
21922000010,has job,has job,has job,has job,has job,has job,has job,has job,has job
2192200011,has job,has job,has job,has job,has job,has job,has job,has job,has job
2192200081,has job,has job,has job,has job,has job,has job,has job,has job,has job
2192300001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2192300002,no job,no job,no job,no job,no job,has job,has job,has job,has job
2192300003,has job,has job,has job,has job,has job,has job,has job,no job,has job
2192300041,no job,no job,no job,no job,no job,no job,no job,no job,has job
2192400001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2192400002,has job,has job,has job,has job,has job,has job,has job,has job,has job
2192400004,has job,has job,has job,has job,has job,has job,has job,has job,has job
2192400006,no job,no job,no job,has job,has job,has job,has job,has job,has job
2192500001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2192500002,has job,has job,has job,has job,has job,has job,has job,has job,has job
2192500003,no job,has job,has job,has job,has job,has job,has job,has job,has job
2192500006,no job,no job,no job,no job,no job,no job,no job,no job,no job
2192500041,has job,has job,has job,has job,has job,has job,has job,has job,has job
2192600002,has job,has job,has job,has job,has job,has job,has job,has job,has job
2192600011,has job,has job,has job,has job,has job,has job,has job,has job,no job
2192600031,has job,has job,has job,has job,has job,has job,has job,has job,has job
2192600041,no job,has job,has job,has job,has job,has job,has job,has job,has job
2192700001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2192700002,no job,no job,no job,no job,no job,has job,has job,has job,has job
2192700003,has job,has job,has job,has job,has job,has job,has job,has job,has job
2192700005,has job,has job,has job,has job,has job,has job,has job,has job,has job
2192800001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2192800002,has job,has job,has job,has job,has job,has job,has job,has job,has job
2192800005,no job,no job,no job,no job,no job,no job,no job,no job,has job
2192800041,no job,no job,no job,no job,has job,has job,has job,has job,has job
2192831003,has job,has job,has job,has job,has job,has job,has job,has job,has job
2192900001,has job,has job,has job,has job,has job,has job,has job,has job,has job
