Person,1999,2000,2001,2002,2003,2004,2005,2006,2007
1862800002,no job,no job,no job,no job,no job,no job,,,
1862800036,no job,no job,no job,no job,no job,no job,no job,no job,
1862900001,,,,,,,,no job,no job
1862900003,no job,no job,no job,no job,no job,no job,no job,no job,
1870400001,no job,no job,,,,,,,
1870400009,,,,,,no job,no job,no job,no job
1870400042,,,,,,,no job,,
1870500002,no job,no job,no job,no job,no job,no job,no job,no job,
1870600002,no job,no job,no job,no job,no job,,,,
1870700031,no job,no job,no job,no job,no job,no job,no job,,
1870800004,no job,no job,no job,no job,no job,no job,no job,,
1870900002,no job,no job,no job,no job,,,,,
1871000005,no job,no job,no job,no job,no job,,,,
1871100002,no job,no job,no job,no job,no job,no job,no job,,no job
1871100003,no job,no job,no job,no job,no job,no job,no job,no job,
1871200001,,,no job,no job,,,,,
1871300006,,,,,,,,no job,no job
1871331003,no job,no job,no job,no job,no job,no job,no job,,
1871400001,,,,,,,,no job,no job
1871431003,no job,no job,no job,no job,no job,no job,,,
1871432002,no job,,,,,,,,
1871500003,no job,no job,no job,no job,no job,no job,,,
1871500041,no job,no job,,,,,,,
1871500051,no job,no job,no job,no job,no job,no job,,,
1871700001,,,,,no job,no job,no job,no job,no job
1871700004,no job,no job,no job,,,,,,
1871700005,no job,no job,no job,no job,no job,no job,no job,,
1871931002,,,,,,no job,no job,no job,no job
1880300002,no job,no job,no job,no job,no job,no job,no job,,
1880400052,no job,no job,,,,,,,
1880500002,,,,,no job,no job,no job,no job,no job
1880500004,,,,,,no job,no job,no job,no job
1880600001,no job,no job,no job,,,,,,
1880600003,,,,no job,no job,no job,no job,no job,no job
1880600061,no job,no job,no job,no job,,,,,
1880600074,no job,no job,,,,,,,no job
1880600073,no job,no job,no job,no job,no job,,,,
1880800005,no job,no job,no job,no job,no job,,,,
1880900003,no job,no job,no job,no job,no job,,,,
1880900004,no job,no job,no job,no job,no job,,,,
1881000031,no job,no job,no job,,,,,,
1881000032,,,,,no job,no job,no job,,
1881100004,,,no job,,,,,,
1881200062,no job,no job,no job,no job,no job,no job,,,
1881200061,no job,no job,,,,,,,
1881400051,no job,no job,no job,no job,no job,no job,no job,,
1881431002,no job,no job,no job,no job,no job,no job,,,6
1881431001,,,,,,,,,6
1881600003,no job,no job,no job,no job,no job,no job,no job,no job,
1881700002,no job,no job,no job,,,,,,
1890300005,no job,no job,no job,no job,no job,,,,
1890300006,no job,no job,no job,no job,no job,no job,,,
1890700003,no job,no job,,,,,,,
1891100003,no job,no job,no job,no job,no job,,,,
1891200002,,,,,,,,no job,no job
1891200013,no job,no job,no job,no job,no job,,,,
1891300002,no job,no job,no job,no job,no job,no job,no job,,
1891300004,no job,no job,no job,no job,no job,no job,no job,no job,
1891300032,,,,,,,,,no job
1891333005,no job,no job,no job,no job,,,,,
1891500042,no job,no job,no job,,,,,,
1891500041,,,no job,,,,,,
1891632001,no job,no job,,,,,,,
1891700002,no job,no job,no job,no job,no job,,,,
1891800003,no job,no job,no job,no job,no job,,,,
1891800004,no job,no job,no job,,no job,,,,
1891800008,no job,no job,no job,no job,,,no job,no job,no job
1900200007,no job,no job,no job,no job,no job,,,,
1900200009,,,no job,no job,,,,,
1900232002,,no job,no job,no job,no job,no job,no job,no job,no job
1900500041,no job,no job,,,,,,,
1900500081,no job,no job,no job,no job,no job,no job,no job,,
1900531002,no job,no job,no job,no job,,,,,
1900532004,no job,,,,,,,,
1900800002,,,,,,,,,no job
1900800005,no job,no job,no job,no job,,,,,
1900800007,,,,,,,,,no job
1900831002,,,,,no job,no job,,,
1900832002,no job,,,,,,,,
1900900002,,,,,,,,,no job
1900900005,no job,no job,no job,no job,no job,no job,no job,,
1900900009,no job,no job,,,,,,,
1900911006,no job,no job,no job,no job,,,,,
1901200003,no job,no job,,,,no job,,,
1901300007,no job,no job,no job,no job,no job,no job,no job,no job,
1901300031,no job,no job,no job,no job,,,,,
1901300051,no job,no job,no job,no job,,,,,
1901700007,,,,,no job,no job,,,
1901700008,no job,no job,no job,no job,no job,no job,,,
1901800001,,,,no job,no job,no job,no job,no job,no job
1901811003,no job,no job,no job,,,,,,
1901811004,no job,no job,,,,,,,
1901811002,no job,no job,,,,,,,
1901811005,no job,no job,no job,no job,no job,no job,no job,,
1910100032,no job,,,,,,,,
1910100031,no job,no job,no job,,,,,,
1910200003,no job,,,,,,,,
1910200008,no job,no job,no job,no job,no job,no job,no job,no job,
1910800001,,,,,,,no job,no job,no job
1910800003,no job,,,,,,,,
1910800005,no job,no job,,,,,no job,,
19108000010,no job,,,,,,,,
1910900002,no job,no job,no job,no job,no job,no job,no job,no job,
1911100005,no job,no job,no job,no job,no job,,,,
1911100031,no job,no job,no job,no job,no job,no job,no job,no job,
1911900005,no job,no job,no job,no job,,,,,no job
1912000031,no job,no job,no job,no job,no job,no job,no job,,
1920400004,no job,no job,no job,,no job,,,,
1920400005,no job,no job,no job,no job,no job,no job,,,
1920400032,no job,no job,,,no job,no job,no job,no job,no job
1920500031,no job,no job,no job,no job,no job,no job,no job,no job,no job
1920700004,no job,no job,,,,,,,
1920700008,no job,no job,no job,,,,,,
1920700052,no job,,,,,no job,no job,no job,
1920700051,no job,,,,,,,,
1920731003,no job,no job,no job,no job,no job,,,,
1920733001,no job,no job,,,,,,,
1920811001,no job,no job,no job,no job,no job,,,,
1920900002,no job,no job,no job,no job,no job,no job,no job,,
1921100002,,,,,,no job,no job,no job,no job
1921131003,no job,no job,no job,no job,no job,no job,no job,,
1921200004,no job,no job,no job,no job,no job,no job,no job,,
1921300004,no job,no job,no job,no job,,,,,
1921300005,no job,no job,no job,,,,,,
1921300008,no job,no job,no job,,,,,,
1921300061,no job,no job,no job,no job,no job,no job,no job,no job,
1921500001,,,,no job,no job,no job,no job,no job,no job
1921700008,no job,no job,no job,no job,no job,no job,no job,no job,
1921700009,no job,no job,no job,no job,no job,no job,no job,no job,
1921800003,,,,,no job,no job,no job,no job,no job
1921800021,no job,no job,no job,no job,no job,,,,
1921800022,no job,no job,no job,no job,no job,,,,
1921900001,,,,,no job,no job,no job,no job,no job
1921900002,,,,,,,,no job,no job
1921900042,no job,,,,,,,,
1921900041,no job,no job,no job,no job,,,,,
1930100011,no job,no job,no job,no job,no job,no job,no job,no job,
1930200005,no job,no job,,,,,,,
1930200006,no job,no job,no job,no job,no job,,,,
1930200007,no job,no job,no job,no job,no job,no job,no job,no job,
1930231001,no job,,,,,,,,
1930300004,no job,no job,no job,no job,,,,,
1930400002,no job,no job,no job,no job,no job,no job,no job,,
1930400003,no job,no job,no job,no job,no job,no job,no job,,
1930400004,no job,no job,no job,no job,no job,no job,,,
1930500062,no job,no job,no job,no job,no job,no job,no job,no job,
1930500061,no job,no job,no job,no job,no job,no job,no job,no job,no job
1930600009,no job,no job,no job,,,,no job,no job,no job
1930700002,,,,,,,,,no job
1930700006,no job,,,,,,,,
19307000010,no job,no job,no job,no job,no job,no job,no job,no job,no job
1931000002,no job,,,,,,,,
1931000043,no job,,,,,,,,
1931000052,no job,no job,no job,no job,no job,no job,,,
1931200003,no job,no job,no job,no job,no job,no job,,,
1931300003,no job,no job,,,,no job,no job,no job,
1931400032,no job,no job,no job,no job,no job,,,,
1931500003,no job,no job,no job,no job,no job,no job,no job,no job,
1931700007,no job,no job,no job,no job,no job,,,,
1931700042,no job,,,,,,,,
1931700051,,,,,,,,,no job
1931700052,no job,no job,no job,no job,no job,,no job,,
1931800005,no job,no job,no job,no job,,,,,
1931800006,no job,no job,no job,no job,no job,,,,
1931800031,no job,,,,,,,,
1931900006,no job,no job,no job,no job,no job,,,,
1931900007,no job,no job,no job,no job,no job,no job,,,
1931900032,,,,,no job,no job,no job,no job,no job
1932000006,no job,,,,,,,,
1932000041,no job,no job,,,,,,,
1934100021,no job,,,,,,,,
1934100022,no job,no job,no job,,,,no job,no job,
1934100032,no job,no job,no job,no job,no job,no job,no job,,
1940231002,,,no job,no job,no job,no job,no job,no job,no job
1940500001,no job,,,no job,no job,no job,no job,no job,no job
1940500006,no job,no job,no job,no job,no job,no job,no job,no job,
1940700006,,no job,,,,,,,
1940800032,no job,no job,,no job,no job,no job,no job,no job,no job
1940900002,no job,no job,no job,no job,no job,,,,
1941100004,no job,no job,no job,no job,,,,,
1941100032,no job,no job,no job,,,,,,no job
1941100031,no job,no job,no job,no job,,,,,
1941300002,no job,no job,,,,,,,
1941400031,no job,no job,no job,no job,no job,no job,no job,no job,
1941500004,no job,no job,no job,no job,no job,no job,no job,no job,
1941500006,no job,no job,no job,no job,no job,no job,no job,,
1941600004,,no job,no job,no job,no job,no job,no job,no job,no job
1941700003,,,no job,no job,no job,no job,no job,no job,no job
1941800003,no job,no job,no job,no job,no job,,,,
1941900003,no job,no job,no job,no job,no job,no job,no job,no job,
1941900004,no job,no job,no job,no job,no job,,,,
1941922002,no job,,,,,,,,
1941932004,,no job,no job,no job,no job,no job,no job,no job,no job
19420000011,no job,no job,,,,,,,
1950100002,no job,no job,no job,no job,no job,no job,no job,,
1950100005,no job,no job,no job,no job,no job,no job,no job,,
1950100006,no job,no job,no job,no job,no job,no job,no job,no job,no job
1950100032,,,,,no job,no job,,,
1950200004,,,,,,no job,,,no job
1950200005,no job,no job,no job,no job,,,,,
1950400004,no job,no job,no job,no job,no job,no job,,,
1950400005,no job,no job,no job,no job,,,,,
1950500001,no job,no job,no job,no job,no job,no job,,,
1950500002,no job,no job,no job,no job,no job,no job,,,
1950600003,no job,no job,no job,no job,no job,no job,no job,no job,
1950700003,no job,no job,no job,no job,,,,,
1950731001,no job,no job,no job,no job,no job,no job,no job,no job,
1950900001,,,,,,no job,no job,no job,no job
1950900031,,no job,no job,no job,no job,no job,no job,,
1951000008,,,,,no job,no job,no job,no job,no job
1951100002,no job,no job,no job,no job,no job,no job,no job,no job,
1951100007,no job,no job,no job,no job,no job,no job,no job,no job,no job
1951100041,no job,no job,no job,no job,no job,no job,,,
1951100051,no job,no job,no job,,no job,no job,no job,,
1951200008,no job,no job,no job,no job,no job,no job,no job,,
1951200073,no job,no job,no job,,,,,,
1951200074,no job,no job,,,no job,no job,no job,no job,
1951300005,no job,no job,no job,no job,no job,no job,no job,no job,
1951500007,no job,no job,no job,no job,no job,,,,
1951500008,no job,no job,no job,no job,no job,no job,,,
1951500032,no job,no job,no job,no job,,,,,
1951500042,no job,no job,no job,no job,no job,no job,,no job,no job
1951600006,,,no job,no job,,no job,no job,,
1951700003,no job,no job,no job,no job,no job,no job,no job,no job,
1951700007,no job,no job,no job,no job,no job,no job,,,
1951800005,no job,no job,no job,no job,no job,no job,no job,no job,
1951800031,no job,no job,,,,,,,
1951800032,no job,no job,no job,no job,,,,,
1951800042,no job,no job,no job,no job,,,,,
1951900002,,,,no job,no job,no job,no job,no job,no job
1951900003,no job,,,,,,,,no job
1951900004,no job,no job,no job,,,,,,
1951900009,no job,no job,,,,,no job,,
1951900056,no job,no job,no job,no job,no job,no job,no job,,
1951900081,,,no job,no job,no job,no job,no job,,no job
1952000002,no job,no job,no job,no job,no job,,,no job,no job
1960200001,,,,,,,,,6
1960200002,no job,no job,no job,no job,,,,,6
1960300001,,,,,,,,,6
1960300002,no job,,,,,,,,6
1960400003,no job,no job,no job,,no job,no job,no job,no job,6
1960400005,,,,,,,,,6
1960500002,,,,,,,,,6
1960500004,no job,no job,,,,,,,6
1960500032,no job,no job,,,,,,no job,no job
1960500031,no job,,,,,,,,
1960700005,,,,,,,,no job,no job
1960700021,no job,,,,,,,,
1960700031,no job,no job,no job,,,,,,
19608000011,no job,no job,no job,no job,no job,,,,6
1960800042,no job,no job,no job,no job,,,,,6
1960800041,,,,,,,,,6
1960811003,no job,no job,no job,no job,no job,no job,no job,,6
1960811004,no job,no job,no job,no job,no job,,,,6
1960831001,,,no job,,,,,,
1960831002,,no job,,,,,,,
1960900002,,,,,,,,,6
1960900003,,,,,,,,,6
1961000002,,,,,,,,,6
1961000003,,,,,,,,,6
1961000004,,,,,,,,,6
1961000005,no job,no job,no job,no job,no job,no job,,,6
1961100001,,,,,,,,,6
1961100004,,,,,,,,,6
1961100005,,,,,,,,,6
1961200002,,,,,,,,,6
1961200003,,,,,,,,,6
1961200004,,,,,,,,,6
1961200005,,,,,,,,,6
1961200006,no job,no job,no job,no job,no job,no job,,,6
1961300001,,,,,,,,,6
1961300002,,,,,,,,,6
1961300005,no job,no job,no job,no job,no job,no job,,,6
1961300032,no job,no job,no job,no job,no job,no job,,,
1961400002,,,,,,,,,6
1961500005,no job,no job,no job,no job,no job,no job,,,
1961600001,,,,,,,,,6
1961600003,,,,,,,,,6
1961600007,,,,,,,,,6
1961600008,no job,no job,,,,,,,6
1961831001,,,,,,,,,6
1961831002,no job,no job,no job,,,,,,6
1961900002,,,,,,no job,no job,no job,no job
1962000001,,,,,,,,,6
1962000002,,,,,,,,,6
1962000043,no job,no job,no job,no job,,,,,6
1962000042,,,,,,,,,6
1962300001,,,,,,,,,6
1962300041,no job,,,,,,,,
1962400005,no job,no job,no job,no job,no job,no job,no job,no job,
1962431001,,,,,,,,,6
1962431004,no job,no job,,,,,no job,no job,6
1962500009,,,,,,,,,6
19625000010,no job,no job,no job,no job,no job,no job,no job,no job,6
1962531002,,,,,,,,no job,6
1962532002,,,,,,,,,6
1962532001,,,,,,,,,6
1962600001,,,,,,,,,6
1962700005,,,,,,,,,6
1962900007,no job,no job,no job,no job,no job,,,,
1962900001,,,,,,,,,6
1962900002,,,no job,no job,no job,no job,no job,no job,6
1962900003,,,,,,,,,6
1962900005,no job,no job,no job,no job,no job,no job,,,
1963000002,,,,,,,,,6
1963000003,,,,,,,,,6
1963000004,,,,,,,,,6
1970100002,,,,,no job,no job,no job,no job,no job
1970100003,no job,no job,no job,no job,no job,no job,no job,no job,
1970100043,no job,no job,no job,no job,no job,no job,no job,,
1970200041,no job,no job,no job,,,,,,
1970300004,no job,,,,,,,,
1970300007,no job,no job,no job,no job,no job,no job,,,
1970500002,no job,no job,no job,no job,no job,no job,no job,no job,
1970500005,no job,no job,no job,no job,no job,no job,,,
1970800001,,,no job,no job,no job,no job,no job,no job,no job
1971200031,no job,no job,,,,,no job,,
1971300007,no job,no job,,,,,,,
1971300052,no job,no job,no job,no job,no job,no job,no job,,
1971300053,no job,no job,no job,no job,no job,no job,,,
1971500005,,,,no job,no job,no job,no job,no job,
1971500006,no job,no job,no job,no job,,,,,
1971631002,no job,no job,no job,no job,no job,no job,no job,,
1971900001,,,,,,,,no job,no job
1972000004,no job,no job,no job,no job,no job,no job,no job,no job,
1972000006,no job,no job,no job,no job,no job,,,,
1972000007,no job,no job,no job,no job,no job,no job,no job,no job,
1972000009,no job,,,,,,,,
1972000053,no job,no job,,no job,no job,no job,no job,no job,no job
1972400004,no job,no job,no job,no job,no job,,,,
1972500005,no job,no job,no job,no job,no job,no job,no job,,
1972531001,no job,,,,,,,no job,no job
1972532001,no job,no job,no job,no job,no job,,,,
1972800004,no job,no job,no job,no job,no job,,,,
1972900004,no job,no job,,,no job,no job,no job,no job,no job
1972931001,no job,,,,,,,,
1973000004,no job,no job,no job,no job,no job,,,,
1973000008,no job,no job,no job,no job,no job,,,,
1980100002,,,,no job,no job,no job,no job,no job,no job
1980100003,,no job,no job,no job,no job,no job,no job,no job,
1980100005,,,,no job,no job,no job,no job,no job,no job
1980231001,no job,,,,,,,,
1980231002,no job,,,no job,no job,no job,no job,,
1980300004,no job,no job,no job,no job,,,,,no job
1980400002,no job,,,,,,,,
1980500001,,,,,,,,no job,no job
1980512003,no job,no job,,,,,,,
1980512006,no job,no job,no job,no job,no job,no job,no job,no job,no job
1980600002,,,,,no job,no job,no job,no job,no job
1980731003,no job,no job,no job,no job,no job,no job,no job,no job,
1980800032,no job,,,,,,,,
1980900002,no job,no job,no job,no job,,,,,
1980900032,no job,no job,,,,no job,no job,no job,no job
1981000005,no job,,,,,,,,
1981300005,no job,no job,no job,no job,no job,no job,,,
1981300041,no job,no job,no job,no job,,,,,
1981300042,no job,no job,no job,no job,no job,no job,no job,,
1981500002,,,,,,,,no job,no job
1981600003,no job,no job,no job,no job,no job,no job,no job,no job,
1981800001,,,no job,no job,no job,no job,no job,no job,no job
1981900003,no job,no job,no job,no job,,,,,
1982000032,no job,no job,no job,no job,no job,,,,
1982000031,no job,,,,,,,,
1990100004,no job,no job,no job,no job,no job,no job,no job,no job,
1990100032,no job,no job,,,,,,,
1990200032,no job,no job,no job,,,no job,no job,,
1990400002,no job,no job,,,,,,,
1990400004,no job,no job,no job,no job,no job,no job,,,
1990400005,no job,no job,no job,no job,no job,no job,,,
1990400006,no job,no job,no job,no job,no job,no job,no job,,no job
1990431004,,,,,,,,no job,no job
1990600003,no job,no job,no job,no job,no job,no job,no job,no job,
19906000011,no job,no job,no job,,,no job,no job,no job,
1990600042,no job,no job,,,,,,,no job
1990600041,no job,,,,,,,,
1990900005,no job,,,,,,,,
1990900006,no job,no job,,,,,,,
1990900007,,,,,,,no job,no job,
1991200008,no job,no job,,,,,no job,,
19912000010,no job,no job,no job,no job,no job,no job,no job,,
19912000012,no job,no job,no job,no job,no job,no job,no job,no job,no job
19912000015,no job,no job,,,,,,,
1991200062,no job,,,,,,,,
1991200061,no job,,,,,,,,
1991200072,no job,no job,no job,no job,,,,no job,no job
1991200071,,,,,,,no job,,
1991200096,no job,no job,no job,no job,no job,no job,no job,,
1991231004,no job,no job,no job,no job,no job,no job,no job,,
1991231003,,,,,,,,no job,no job
1991300011,no job,no job,no job,no job,no job,no job,,,
1991400002,no job,no job,,,,,,,
1991500001,,,,,,,,,no job
1991500002,,,,,,,,,no job
1991500032,,,,,,,,no job,no job
1991500052,no job,no job,no job,,,,,,
1991500051,no job,,,,,,,,
1991600031,no job,no job,no job,no job,no job,no job,no job,,
1991700031,no job,no job,no job,no job,no job,no job,no job,,
19918000010,no job,no job,no job,no job,,,,,
2000231001,,,,,,,,no job,
2000231003,no job,no job,no job,no job,,,,,no job
2000300002,no job,no job,no job,no job,no job,no job,no job,,
2000300011,,,,,,,,no job,no job
2000400004,,,,,no job,no job,no job,no job,no job
2000400022,no job,no job,no job,no job,no job,,no job,,
2000500032,no job,no job,no job,no job,no job,no job,,,
2000500062,no job,no job,no job,,,,,,
2000700004,no job,no job,no job,no job,no job,,,,
2000700034,no job,no job,,,,,,,
2000800002,no job,no job,no job,no job,no job,no job,no job,,
2000831002,no job,no job,no job,,,,,,
2000911002,,,,,,,,no job,no job
2001000042,,,,no job,no job,,,,no job
2001000041,no job,no job,,,,,,,
2001031001,,,,,,,,,no job
2001131006,,,,,,,,,no job
2001300004,no job,no job,no job,no job,,,,,
2001700006,no job,no job,no job,no job,no job,no job,no job,,
2001731002,no job,no job,no job,,,,,,no job
2001800004,no job,no job,no job,no job,no job,no job,,,
2001900005,no job,no job,no job,no job,,,,,
2002031004,no job,no job,no job,,,,,,
2010500001,,,,,,,,,no job
2010500002,no job,no job,no job,no job,,,,,
2010500031,no job,,,,,,,,
2010500032,no job,no job,no job,no job,no job,no job,,no job,no job
2010500041,no job,no job,no job,no job,no job,no job,no job,no job,
2010700002,,,,,no job,no job,no job,no job,no job
2010800004,no job,no job,no job,no job,no job,no job,no job,,
2010800032,no job,no job,no job,no job,no job,no job,no job,,
2010800031,no job,no job,no job,no job,no job,,,,
2010900009,no job,no job,no job,,,,,,
2010900052,no job,no job,no job,,,,,,
2010900051,no job,,,,,,,,
2010911003,no job,no job,no job,no job,,,,no job,no job
2011000003,,,,,,,no job,no job,no job
2011000004,no job,no job,no job,no job,no job,,,,
2011100001,,,,,,,,,no job
2011100042,no job,no job,,,,,,,
2011231002,no job,no job,no job,no job,no job,no job,no job,no job,
2011300003,no job,no job,no job,no job,,,,,
2011300006,no job,no job,no job,no job,no job,no job,,,
2011400002,,,,,,no job,no job,no job,no job
2011412002,,,no job,no job,no job,no job,no job,no job,no job
2011500003,no job,,,,,,,,
2011500005,no job,no job,,,,,,,
2011600004,no job,no job,no job,no job,no job,no job,no job,no job,
2011600005,no job,no job,no job,no job,no job,no job,no job,no job,
2011700005,no job,,no job,,,,,,
2011700007,no job,no job,no job,no job,no job,no job,no job,no job,
2011731002,,,,,,,,no job,no job
2011900005,,,no job,no job,no job,no job,no job,,
2012031002,no job,no job,,,,,,,
2012100004,no job,no job,no job,no job,no job,no job,no job,,
2012100032,no job,no job,no job,no job,no job,no job,,,
2012200006,no job,no job,no job,no job,,,,no job,
2012200007,no job,no job,no job,no job,no job,no job,,,
2012200052,,,no job,no job,no job,no job,no job,no job,no job
2012211002,,no job,no job,,,,,,
2012331002,no job,no job,no job,,,,,,
2012332001,no job,no job,no job,,,,,,
2012332002,no job,no job,,,,,,,
2012400006,no job,no job,no job,no job,no job,no job,no job,no job,
2012700004,no job,,,,,,,,
2012800002,,,,,,no job,no job,no job,
2012831002,no job,no job,no job,no job,no job,no job,no job,,
2012900003,no job,no job,no job,no job,no job,no job,,,
2013000003,no job,no job,no job,no job,no job,no job,no job,,
2020431003,no job,no job,no job,no job,,,,,
2020500006,no job,no job,no job,no job,no job,no job,no job,no job,
2020500042,,,,,no job,,no job,no job,
2020500054,no job,no job,,,,,,,
2020500053,no job,no job,,,,,,,
2020700021,,,,,,,,,no job
2020800041,no job,,,,,,,,
2020800042,no job,no job,no job,no job,no job,,,no job,no job
2020900001,,,,,no job,no job,no job,no job,no job
2020900006,no job,no job,no job,no job,no job,,,,
2020900007,no job,,,,,,,,
2020900042,no job,no job,,,,,,,
2020900051,no job,,,no job,,,,,
2020900052,no job,no job,no job,,,,,,
2021000001,,,,,,,,,no job
2021000003,no job,no job,no job,no job,,,,,
2021000008,no job,,,,no job,no job,,no job,no job
2021000022,,,no job,,,,,,
2021100005,no job,no job,no job,no job,no job,no job,no job,,no job
2021332007,no job,no job,no job,no job,,,,,
2021400006,,,,,,,,no job,no job
2021500005,no job,no job,no job,no job,no job,no job,no job,,
2021600001,no job,no job,no job,no job,,,,,
2021600002,no job,no job,no job,no job,,,,,
2021600007,,,,,no job,,,,
2021600008,no job,no job,no job,no job,,,,,
2021600062,no job,,,,,,,,
2021600061,no job,no job,no job,,,,,,
2021700005,no job,no job,no job,no job,no job,no job,no job,,
2021800005,,,,no job,,,,,
2021800008,no job,no job,no job,,no job,,,,
2021800061,no job,no job,no job,,,,,,
2021800072,no job,,,,,,,,
2021931002,,no job,no job,no job,no job,no job,no job,no job,no job
2030100004,no job,no job,no job,no job,no job,no job,no job,,
2030200003,no job,no job,no job,no job,,,,,
2030200004,no job,no job,no job,no job,no job,no job,,,
2030200005,no job,no job,no job,no job,no job,,,,
2030300041,no job,no job,no job,no job,no job,,,,
2030300051,no job,no job,no job,,,,no job,no job,no job
2030300052,no job,no job,no job,,,,,,
2030500004,no job,no job,no job,no job,no job,no job,,,
2030500006,no job,no job,no job,,,,,,
2030500032,no job,no job,no job,,,,,no job,no job
2030600003,no job,no job,no job,no job,no job,no job,no job,,
2030600005,no job,no job,no job,no job,no job,no job,no job,,
2030700002,,,,,,,,,no job
2030700042,no job,no job,,,,,,,
2030800004,,,,,,no job,no job,no job,no job
2030900022,,,,,,,,,no job
2031000001,,,,,,,,,no job
20310000010,no job,no job,,,,,,,
2031000042,no job,no job,no job,,,,,,
2031000052,,,,,,no job,no job,no job,no job
2031100002,,,,,,,,,no job
2031200003,no job,no job,no job,,,,,,
2031200005,no job,no job,,,,,,,
2031231002,no job,no job,,,,,,,
2031400005,no job,no job,no job,no job,,,,,
2031400009,,,no job,no job,,,,,
2031400042,no job,no job,,,,,,no job,no job
2031500003,no job,no job,no job,no job,no job,no job,no job,no job,
2031600022,,,,,,,,no job,no job
2031700001,,no job,no job,no job,no job,no job,no job,no job,no job
2040200002,no job,no job,no job,no job,no job,no job,no job,no job,no job
2040200004,,no job,no job,no job,no job,no job,,,
2040400005,,,,,,,,no job,no job
2040411003,no job,,,,,,,,
2040500003,no job,no job,no job,,,,,,
2040500004,no job,no job,,no job,,,,,
2040900002,,,,no job,no job,no job,no job,no job,no job
2041000005,no job,,,,,,,no job,no job
2041200004,no job,no job,no job,no job,no job,,,,
2041200007,,no job,no job,no job,no job,no job,no job,no job,no job
2041300002,,,,,,,no job,no job,no job
2041300004,no job,no job,no job,no job,no job,no job,,,
2041300031,no job,no job,,,,,,,
2041300032,no job,no job,no job,no job,no job,,,,
2041400002,no job,no job,no job,,,,,,
2041400003,no job,no job,no job,no job,no job,no job,no job,no job,
2041500005,no job,no job,no job,no job,,,,,
2041531004,no job,no job,no job,no job,no job,no job,no job,no job,no job
2041533002,,,,,,,,,no job
2041600031,no job,no job,no job,,,,,,
2041600032,no job,,,,,,,,
2041700031,no job,no job,no job,no job,no job,,,,
2041700032,no job,no job,no job,no job,,,,,
2041800002,no job,no job,,,,,,,
2041800003,no job,no job,no job,no job,,,,,
2041931001,no job,no job,no job,no job,,,,,
2042000005,no job,,,,,,,,
2042000008,no job,,,,,,,,
2050200002,,,,,,,,,no job
2050300002,,,,,,,,,no job
2050300005,no job,no job,no job,no job,,,,,
2050400001,,,,,,,,,no job
2050400004,,,,,no job,,,,
2050500002,no job,no job,no job,no job,,,,,
2050500004,no job,no job,no job,,,,,,
2050500006,no job,no job,no job,no job,no job,no job,no job,,
2050531002,no job,,,no job,no job,no job,no job,no job,no job
2050531001,no job,no job,no job,,,,,,
2050600001,,,,,no job,no job,no job,no job,
2050600005,no job,no job,no job,no job,no job,no job,no job,no job,
2050700004,no job,no job,no job,no job,no job,,no job,no job,no job
2050800042,no job,,,,,,,,
2050800051,no job,,,,,,,,
2050800052,no job,no job,no job,no job,no job,,,,no job
2050831001,no job,,,,,,,,
2050900002,,,,,,,,,no job
2051100005,,,,,,,,,no job
2051400052,no job,no job,no job,no job,no job,no job,no job,no job,
2051400051,no job,no job,,,,,,,no job
2051900002,,,,,,,,no job,no job
2060100004,no job,no job,no job,no job,,,,,
2060211002,no job,no job,no job,no job,,,,,
2060300006,,,,no job,,,,,
2060600006,,,,,,,no job,no job,no job
2060800004,no job,no job,,,,,,,
2060900005,no job,no job,no job,no job,no job,no job,no job,,no job
2060900042,no job,,,,,,,,
2061100002,no job,,,,no job,no job,no job,no job,no job
2061100042,no job,,,,,,,,
2061300002,no job,no job,no job,no job,,,,,
2061300006,no job,no job,no job,no job,no job,no job,no job,no job,
2061300031,no job,no job,,,,,,,
2061300052,,,no job,no job,no job,no job,no job,no job,no job
2061400002,no job,no job,no job,no job,no job,no job,no job,,
2061400006,no job,no job,no job,no job,no job,no job,no job,,
2061500009,no job,,,,,,,,
2061531001,no job,,,,,,,,
2061600032,no job,no job,no job,no job,no job,no job,no job,no job,
2061700002,no job,no job,no job,no job,no job,,,,
2061700003,no job,no job,,no job,no job,,,,
2061800003,no job,no job,no job,no job,,,,,
2061900003,no job,no job,no job,no job,no job,no job,no job,,
2062000001,,,,,,,,no job,no job
2062000003,no job,no job,no job,no job,no job,,,,
2070100021,no job,no job,,,,,,,
2070300004,no job,no job,,,,no job,no job,no job,
2070300006,no job,,,no job,,,,,
2070400004,no job,,,,,,,no job,no job
2070500002,no job,,,,,,,,
2070500003,no job,no job,no job,no job,,,,,
2070600006,no job,no job,no job,,,,,,
2070600042,no job,no job,no job,no job,no job,no job,,no job,no job
2070600051,no job,,,,,,,,
2070600082,,no job,no job,no job,no job,no job,no job,no job,no job
2070631001,,,,,no job,no job,no job,no job,no job
2070631002,no job,no job,no job,no job,,,,,
2070700005,no job,no job,no job,no job,no job,no job,no job,no job,no job
2070700032,,,,,,,,no job,no job
2070700041,no job,,no job,,,,,,
2070700042,no job,no job,no job,no job,no job,no job,,,
2070731001,,,,,,,no job,no job,
2070800004,no job,no job,no job,no job,,,,,
2070831001,no job,no job,no job,,,,no job,,
2070831002,no job,no job,no job,,,,,,
2071100041,no job,,,,,,,,
