Person,1999,2000,2001,2002,2003,2004,2005,2006,2007
2901600001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2910700004,has job,has job,has job,has job,has job,has job,has job,has job,has job
2922100031,has job,has job,has job,has job,has job,has job,has job,has job,has job
2930731004,,has job,has job,has job,has job,has job,has job,,
2931100006,has job,has job,has job,has job,has job,has job,has job,has job,has job
2931100031,,,,,,,has job,has job,has job
2931131001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2932800031,has job,has job,has job,has job,has job,has job,has job,has job,has job
2941600001,,,,,,,,has job,has job
2944200001,has job,has job,has job,has job,has job,,,,
2944400002,,,,,,,,has job,has job
2951621001,,,,,,,has job,has job,has job
2954300002,,,has job,has job,has job,has job,has job,has job,has job
2960100005,,,,,,,has job,has job,
2960531003,,has job,has job,has job,has job,has job,has job,has job,has job
2960600006,has job,has job,has job,has job,has job,has job,has job,has job,
2960731001,has job,has job,has job,has job,has job,has job,has job,has job,
2960900091,has job,has job,has job,has job,has job,has job,has job,has job,has job
2961000004,has job,has job,has job,has job,has job,has job,has job,has job,
2961031001,has job,has job,has job,has job,has job,has job,has job,has job,
2961300001,has job,has job,has job,has job,has job,,,has job,
2961700031,has job,has job,has job,has job,has job,has job,has job,has job,
2961700051,,,,has job,has job,has job,has job,has job,
2962000001,has job,has job,has job,has job,has job,has job,has job,has job,
2971031001,has job,has job,has job,has job,has job,has job,has job,has job,has job
2980200051,has job,has job,has job,has job,has job,has job,has job,has job,has job
2990200003,has job,has job,has job,has job,has job,has job,has job,has job,has job
2991500004,,,,,has job,has job,has job,has job,has job
3000400041,has job,has job,has job,has job,has job,has job,has job,has job,has job
3001000011,has job,has job,has job,has job,has job,has job,has job,has job,has job
3001600008,,has job,has job,has job,has job,has job,has job,has job,has job
3001700001,has job,has job,has job,has job,has job,has job,has job,has job,has job
3013000041,has job,has job,has job,has job,has job,has job,has job,has job,has job
3020500005,has job,has job,has job,has job,has job,has job,has job,has job,has job
3022800006,has job,has job,has job,has job,has job,has job,has job,has job,has job
3030900031,has job,has job,has job,has job,has job,has job,has job,has job,has job
3031100005,,,,,,has job,has job,,
30403000012,,has job,has job,has job,has job,has job,has job,,
30411000010,,,,has job,has job,has job,has job,has job,
3041911002,has job,has job,has job,has job,has job,has job,has job,has job,
3050500001,has job,,,,,has job,has job,,
3050500005,,,,,has job,has job,has job,has job,
3051000001,has job,has job,has job,has job,has job,has job,has job,has job,
3051400041,has job,has job,has job,has job,has job,has job,has job,has job,
3060700007,has job,has job,has job,has job,has job,has job,has job,has job,has job
3060731001,has job,has job,has job,has job,has job,has job,has job,has job,has job
3061900051,,,,,,,has job,has job,has job
30711000011,,has job,has job,has job,has job,has job,has job,has job,
3071600051,,has job,has job,has job,has job,has job,has job,,has job
3071700003,,has job,,,has job,has job,has job,has job,has job
3080200001,has job,has job,has job,has job,has job,has job,has job,has job,has job
3080800007,,,,,,,has job,has job,has job
3090400001,has job,has job,has job,has job,has job,has job,has job,has job,has job
3090600055,,,,,,,,,has job
3091400003,,,,,,,,,has job
3091700007,has job,has job,has job,has job,has job,has job,has job,has job,has job
3100400051,,has job,has job,has job,has job,has job,has job,has job,has job
3100500006,has job,has job,has job,has job,has job,has job,has job,has job,has job
3101000001,has job,has job,has job,has job,has job,has job,has job,has job,has job
3101400031,has job,has job,has job,has job,has job,has job,has job,has job,has job
3101400063,,,has job,has job,has job,has job,has job,has job,has job
3101400071,,,,,has job,has job,has job,has job,has job
3101500001,has job,has job,has job,has job,has job,has job,has job,has job,has job
3101500003,,,,,,has job,has job,has job,has job
3101700041,has job,has job,has job,has job,has job,has job,has job,has job,has job
3101700061,,has job,has job,has job,has job,has job,has job,has job,has job
3101800001,has job,has job,has job,has job,has job,has job,has job,has job,has job
3102031001,has job,has job,has job,has job,has job,has job,,has job,
3111100001,has job,has job,has job,has job,has job,has job,has job,has job,
3111900005,,,,has job,has job,has job,has job,has job,
3132700004,has job,has job,has job,has job,has job,has job,has job,has job,has job
3141300007,,,,,,has job,has job,has job,has job
3141800003,has job,has job,has job,has job,has job,has job,has job,has job,has job
3141800041,has job,has job,has job,has job,has job,has job,has job,has job,has job
3141931001,has job,has job,has job,has job,has job,has job,has job,has job,has job
3141931003,,,,,,,,has job,has job
3150100001,has job,has job,has job,has job,has job,has job,has job,has job,has job
3160100011,has job,has job,has job,has job,has job,has job,has job,has job,has job
3170700042,,,,,,,has job,has job,has job
3181200004,has job,has job,has job,,,,has job,has job,has job
31905000011,has job,has job,has job,has job,has job,has job,has job,has job,
3191100001,has job,has job,has job,has job,has job,has job,has job,has job,
3191700031,has job,has job,has job,has job,has job,has job,has job,has job,
3201000002,has job,has job,has job,has job,has job,has job,has job,has job,
3201300001,has job,has job,has job,has job,has job,has job,has job,has job,
3210400005,has job,has job,has job,has job,has job,has job,has job,has job,has job
3210400071,has job,has job,has job,has job,has job,has job,has job,has job,has job
3210500001,has job,has job,has job,has job,has job,has job,has job,has job,has job
3210900001,has job,has job,has job,has job,has job,has job,has job,has job,has job
3210900003,,,,,,,,,has job
3211200008,,,,,,,,,has job
3211200009,,,,,,,,,has job
32117000010,has job,has job,has job,has job,has job,has job,has job,has job,has job
3212911001,has job,has job,has job,has job,has job,has job,has job,has job,has job
