2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,hhid_pid
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,2402341001
60 - 17 - 35 - 62,35,35,35,35,35,35,35,35,35,35,35,35,35,35,2402400032
,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,2402442032
,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,35,2402600073
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,2402600074
,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,2402612003
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,2402700031
,NA,NA,NA,NA,NA,35,35,35,35,35,35,35,35,35,2402700032
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,2402911051
,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,2402931001
,35,35,35,35,35,35,35,35,35,35,35,35,35,35,2402931004
,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,35,2402941001
,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,35,2402941002
,NA,NA,NA,NA,NA,35,35,35,35,35,35,35,35,35,2403041001
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,2410100004
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,2410541004
,NA,NA,35,35,35,35,35,35,35,35,35,35,35,35,2410600032
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,2410700007
,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,2410700051
,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,34,34,34,34,2410800031
,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,35,35,2410900002
,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,35,35,2410900006
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,2411000011
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,2411100005
,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,35,2411500031
,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,35,2411500032
,NA,NA,NA,NA,NA,NA,16,16,16,16,16,16,16,16,2411900002
,NA,NA,NA,NA,NA,NA,16,16,16,16,16,16,16,16,2411900003
,NA,14,31,71,71,35,35,35,35,35,35,35,35,35,2412100051
,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,35,2412100052
,NA,NA,NA,64,64,64,64,64,64,64,64,64,64,64,2412400041
,NA,NA,NA,NA,64,35,35,64,64,64,64,64,64,64,2412400042
,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,35,35,2412500004
,NA,NA,NA,NA,NA,NA,35,35,35,35,35,35,35,35,2412600031
,NA,NA,NA,NA,NA,NA,35,35,35,35,35,35,35,35,2412600032
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2412600051
,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,35,2412641001
,NA,NA,NA,NA,NA,NA,NA,NA,64,64,64,64,35,35,2412700091
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,2412700092
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,2412900005
,NA,NA,NA,NA,NA,NA,32,32,98,98,98,35,35,35,2412900008
,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,2413041003
30 - 73 - 35 - 62,35,35,98,98,98,98,98,98,98,98,35,35,35,35,2420100004
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2420100051
,NA,98,98,98,98,35,35,35,35,98,98,98,35,35,2420300031
110 - 21 - 35 - 62,35,35,98,98,98,35,35,35,35,35,35,35,35,35,2420300032
40 - 19 - 35 - 62,35,35,35,35,35,35,35,35,35,35,35,98,98,35,2420400032
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,2420500021
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,2420600021
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,2420600043
,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,98,98,18,35,2420900021
,NA,NA,NA,NA,NA,NA,NA,NA,31,31,31,31,35,35,2420900022
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,35,35,2421041001
,NA,NA,NA,NA,NA,NA,NA,NA,98,98,98,35,35,35,2421041002
,NA,NA,NA,NA,NA,NA,35,98,35,35,35,35,35,35,2421200009
998 - 98 - 98 - 98,98,98,98,98,98,98,98,98,98,98,98,35,35,35,2421211002
20 - 19 - 35 - 62,35,35,35,35,35,35,35,35,35,35,35,35,35,35,2421300031
,NA,35,35,35,35,35,98,98,35,35,35,35,35,35,2421541003
,NA,NA,NA,NA,NA,NA,35,35,35,35,35,35,35,35,2421700004
998 - 98 - 98 - 98,98,98,98,98,98,98,98,35,35,35,35,35,35,35,2421700005
,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,35,35,2421800004
,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,35,35,2421800007
40 - 19 - 35 - 62,35,35,35,35,35,35,35,35,35,35,35,35,35,35,2422000002
,NA,NA,NA,NA,33,33,33,35,35,35,35,35,35,35,2422000004
,NA,NA,NA,NA,NA,NA,NA,36,36,36,36,36,36,36,2422300041
40 - 74 - 36 - 62,36,36,36,36,36,36,36,36,36,36,36,36,36,36,2422300042
,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,35,35,2422500032
,NA,NA,35,98,98,98,35,35,35,35,35,35,35,35,2422500042
,NA,NA,NA,NA,NA,31,31,31,35,35,35,35,35,35,2423000032
,NA,NA,NA,NA,NA,NA,NA,NA,98,98,98,98,35,35,2430100004
130 - 20 - 35 - 62,35,35,35,35,35,35,35,35,35,35,35,35,35,35,2430300006
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2430800003
,NA,NA,NA,NA,NA,NA,NA,32,32,32,32,32,32,32,2431200021
,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,32,32,32,32,2431200022
,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,35,35,2440241001
,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,35,35,2440241002
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,2440241003
,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,2440242001
,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,35,35,2440242002
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,34,2440542001
,NA,NA,NA,NA,NA,NA,NA,NA,31,31,35,35,35,32,2440700031
,NA,NA,NA,NA,NA,NA,35,35,35,35,35,35,35,35,2441200004
,NA,NA,NA,NA,NA,NA,NA,NA,31,35,35,35,35,35,2441431003
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,2441500051
40 - 21 - 35 - 62,35,98,98,98,98,98,98,35,35,35,35,35,35,35,2441600007
998 - 98 - 98 - 98,98,98,98,98,98,98,98,98,35,35,35,35,35,35,2441611002
40 - 21 - 35 - 62,35,98,98,98,98,35,31,31,31,31,35,35,35,35,2441700003
40 - 21 - 35 - 62,35,35,35,35,35,35,35,35,35,35,35,35,35,35,2441800006
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,2442000004
,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,63,2442341001
,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,2442900091
,NA,NA,NA,NA,NA,31,31,31,35,35,35,35,35,35,2442911003
,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,35,2450100005
,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,35,35,2450400003
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,2450600031
,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,2450600042
90 - 23 - 35 - 62,35,35,35,35,35,35,35,35,35,35,35,35,35,35,2450700012
,NA,NA,NA,NA,NA,NA,NA,64,64,64,35,35,35,35,2450800031
,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,2450800041
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,2451100004
,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,2451300005
,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,35,35,2451300042
80 - 23 - 35 - 62,35,35,35,35,35,35,35,35,35,35,35,35,35,35,2451400005
,NA,NA,NA,NA,NA,NA,NA,NA,53,35,35,35,35,35,2451600041
,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,35,2451631001
,NA,NA,NA,NA,NA,NA,35,35,35,35,36,36,36,35,2451900006
,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,35,35,2451941001
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,2451941002
,35,35,35,35,31,31,31,35,35,35,35,35,35,35,2452200042
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,2452200053
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,2452200062
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,35,35,2452300042
,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,35,2452600007
,NA,NA,NA,NA,NA,NA,NA,NA,32,35,35,35,35,35,2452700042
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,2452700051
,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,64,62,62,64,2452900071
,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,2452941003
,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,2460100006
,NA,NA,35,35,35,35,35,35,35,35,35,35,35,35,2460100009
,NA,NA,NA,NA,NA,35,35,35,35,35,35,35,35,35,2460100071
,NA,35,35,35,35,35,35,35,35,35,35,35,35,35,2460300032
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,2460600041
,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,35,2460700003
,NA,NA,NA,NA,NA,NA,32,31,31,31,31,31,35,35,2460731001
,NA,NA,35,35,35,35,35,35,35,35,35,35,35,35,2460800006
,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,35,35,2461100031
100 - 78 - 35 - 62,35,35,35,35,35,35,35,35,35,35,35,35,35,35,2461200005
,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,35,35,2461200091
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,18,18,18,2461211001
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,2461211002
80 - 2 - 35 - 62,35,35,35,35,35,35,35,35,35,35,35,35,35,35,2461400003
160 - 21 - 35 - 62,35,35,35,35,35,35,35,35,35,35,35,35,35,35,2461400005
,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,35,2461541001
,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,2461600006
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,2461600051
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,2461700006
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2461741001
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,2461900042
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,2461900051
,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,33,33,33,2461931001
,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,35,2464100003
,NA,NA,NA,NA,NA,NA,35,35,35,35,35,35,35,35,2470100041
,35,35,35,35,35,35,62,62,62,62,62,62,62,62,2470400032
,NA,NA,NA,NA,NA,NA,NA,NA,98,98,98,98,62,62,2470400041
80 - 22 - 35 - 62,35,35,35,35,35,35,98,98,98,98,98,98,35,35,2470500005
,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,35,35,2470600003
,NA,NA,NA,NA,98,98,98,98,98,98,98,98,98,98,2470800007
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,98,98,2470800081
,NA,NA,NA,NA,NA,NA,NA,NA,98,98,98,98,98,98,2470841004
,NA,NA,NA,NA,NA,NA,NA,NA,98,98,98,98,98,98,2470900031
,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,35,2471000004
,NA,NA,35,35,32,32,32,32,32,32,32,35,35,35,2471000006
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,2471200009
20 - 24 - 35 - 62,35,35,35,35,35,35,35,35,35,35,35,35,35,35,2471200012
998 - 98 - 98 - 98,98,98,98,98,98,98,98,98,35,35,35,35,35,35,2471200034
,NA,NA,NA,NA,35,35,35,98,98,98,98,98,98,35,2471300003
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,2471300004
998 - 6 - 72 - 62,35,35,35,35,35,35,98,35,35,35,35,35,35,35,2471500009
,NA,NA,NA,NA,NA,NA,98,98,98,98,98,98,35,35,2471541005
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,98,98,98,2472000031
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,35,2472100051
,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,2472200031
,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,2472200032
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,2472300051
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,2472800031
,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,2472842004
,NA,NA,NA,NA,NA,NA,35,35,35,35,35,35,35,35,2480100003
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,2480400009
50 - 25 - 35 - 62,35,35,35,35,35,35,35,35,35,35,35,35,35,35,24806000010
,NA,NA,NA,NA,NA,NA,35,35,35,35,35,35,35,35,2480600051
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,2480600052
,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,35,2480642001
,NA,NA,NA,NA,NA,NA,35,35,35,35,35,35,35,35,2481200009
,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,35,35,2481231013
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,2481800031
,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,35,2481800032
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,2490100091
,NA,NA,NA,NA,NA,NA,NA,NA,64,64,64,64,35,35,2490300032
160 - 25 - 35 - 62,35,35,35,35,35,35,35,35,35,35,35,35,35,35,2490300051
,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,2490500032
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,24907000013
,NA,NA,NA,NA,NA,98,98,98,35,35,35,35,35,35,24907000014
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,2490700082
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,2490711061
,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,2490800031
130 - 13 - 35 - 62,35,35,35,35,35,35,35,35,35,35,35,35,35,35,2490800032
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,2490900051
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,2491000042
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,2491100007
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2491100051
,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,35,35,2491200032
998 - 78 - 35 - 62,35,35,35,35,98,98,98,98,98,98,98,98,35,35,2491300061
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,2491600062
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,2491600071
,NA,NA,NA,35,35,35,35,35,35,35,35,35,35,35,2491700031
,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,2491700032
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,2491700041
,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,35,2492100006
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,2492200061
,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,2492500032
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,2492542031
,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,35,2492700061
,NA,NA,NA,35,35,35,35,35,35,35,35,35,35,35,2492700062
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,2492732031
,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,35,35,2492743001
,NA,35,35,35,35,35,35,35,35,35,35,98,98,35,2500100008
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,25001000013
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,2500300008
,NA,NA,NA,35,35,35,35,35,35,35,35,35,35,35,2500600004
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,2500900101
,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,35,35,2500900111
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,2500900112
190 - 78 - 35 - 62,35,35,35,35,35,35,35,35,35,35,35,35,35,35,2501100004
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,2501341001
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,2501341002
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,2501600001
200 - 78 - 35 - 62,35,35,35,35,35,35,35,35,35,35,35,35,35,35,2501600041
,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,35,2501600072
,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,35,2501631002
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,2501631042
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,25019000011
60 - 26 - 35 - 62,35,35,35,35,35,35,35,35,35,35,35,35,35,35,2502200002
,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,2503000007
,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,25030000011
,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,2503042003
998 - 98 - 98 - 98,98,98,98,98,98,98,98,98,98,98,35,35,35,35,2504200009
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,2510100004
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,2510100005
,NA,NA,NA,NA,NA,NA,NA,98,98,98,98,98,98,98,2510100007
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,2510300051
,NA,NA,35,35,35,35,35,31,31,31,31,31,31,35,2510500004
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2510600031
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,2511000031
40 - 75 - 31 - 62,31,31,31,31,31,31,31,31,31,31,35,35,35,35,2511000032
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,2511300005
998 - 25 - 35 - 62,35,35,35,35,35,35,35,35,35,35,35,35,35,35,2511500008
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,2511500062
,NA,NA,NA,NA,NA,NA,98,98,98,98,98,35,35,35,2511600008
,NA,NA,NA,NA,NA,NA,31,31,31,35,35,35,35,35,2511700003
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,36,36,2511741001
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,36,36,2511741002
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,2512100002
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,35,35,2512800008
,98,98,98,36,36,36,36,36,36,36,36,36,36,36,2512800062
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,2512800091
998 - 4 - 14 - 62,14,14,14,14,14,35,36,36,36,36,36,36,36,36,2512832004
,NA,NA,NA,NA,NA,NA,36,36,36,36,36,36,36,36,2512833003
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,36,36,36,2512833006
162 - 3 - 36 - 62,36,36,36,36,36,36,36,36,36,36,36,36,36,36,2512900031
162 - 3 - 36 - 62,36,36,36,36,36,36,36,36,36,36,36,36,36,36,2512900032
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,2520400034
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,2520400051
70 - 28 - 35 - 62,35,35,35,35,35,35,35,35,35,35,35,35,35,35,2520400052
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,2520400065
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,2520441006
,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,35,2520442001
,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,35,2520442002
,NA,NA,NA,NA,NA,NA,35,35,35,35,35,35,35,35,2520600006
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,2520900005
,NA,NA,NA,NA,NA,NA,NA,32,32,32,35,35,35,35,2521100041
,NA,NA,NA,NA,NA,NA,NA,32,32,32,35,35,35,35,2521100042
,NA,NA,NA,NA,NA,NA,35,35,35,35,35,35,35,35,2521100051
,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,98,98,35,2521200002
,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,2521441001
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,2521441002
,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,35,35,2521442001
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,2521632001
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,2521632002
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,2521632005
,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,35,2521641001
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,2521641002
,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,35,35,2521700041
,NA,35,35,35,35,35,35,35,35,35,35,35,35,35,2521700051
,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,2521700052
,NA,35,35,35,35,35,35,35,35,35,35,35,35,35,2521800003
,NA,NA,NA,NA,NA,NA,NA,98,98,98,98,98,35,35,2521800004
50 - 28 - 35 - 62,35,35,35,35,35,35,35,35,35,35,35,35,35,35,2521800007
,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,35,35,2521900032
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,2521900055
,NA,NA,NA,35,35,35,35,35,35,35,35,35,35,35,2522000003
,35,35,35,35,35,35,35,35,35,35,35,35,35,35,2522000004
,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,35,35,2522300041
20 - 28 - 35 - 62,35,35,35,35,35,35,35,35,35,35,35,35,35,35,2522400008
140 - 15 - 35 - 62,35,35,35,35,35,35,35,35,35,35,35,35,35,35,2522400051
70 - 78 - 35 - 62,35,35,35,35,35,35,35,35,35,35,35,35,35,35,2522400052
,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,2522441001
,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,2522441002
,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,35,2522500008
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,2522500021
,NA,NA,NA,NA,NA,35,35,35,35,35,35,35,35,35,2522700004
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,2522700006
,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,2522800007
,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,2522900032
50 - 28 - 35 - 62,35,35,35,35,35,35,35,35,35,35,35,35,35,35,2523000004
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,2530100032
998 - 98 - 98 - 0,98,98,98,98,98,98,98,35,35,35,35,35,35,35,2530241003
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,2530500005
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,2530500006
,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,2530541001
,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,35,2530541002
10 - 71 - 35 - 62,35,35,35,35,35,35,35,35,35,35,35,35,35,35,2530700006
,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,35,2530741001
,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,35,2530741002
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,2530800002
,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,2531300072
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,2531600051
80 - 18 - 35 - 62,35,35,35,35,35,35,35,35,35,35,35,35,35,35,2531600052
,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,2531600091
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,2531642001
,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,35,35,2531642002
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,2531912004
,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,35,35,2532000021
,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,35,35,2540142006
,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,35,2540200002
,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,35,2540200032
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,2540200041
160 - 78 - 35 - 62,35,35,35,35,35,35,35,35,35,35,35,35,35,35,2540400001
10 - 71 - 35 - 62,35,35,98,98,98,98,98,98,98,98,98,35,35,35,2540400002
,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,35,35,35,2540800004
,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,35,2540832031
,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,33,33,64,64,2540843001
60 - 6 - 35 - 62,35,35,35,35,35,35,35,35,35,35,35,35,35,35,2540900004
